Price,Date Sold,Suburb,Num Bath,Num Bed,Num Parking,Property Size,Type,Suburb Population,Suburb Median Income,Cash Rate,Property Inflation Index,Km From Cbd,Population (Rounded)*,Median House Price (2020),Median House Price (2021),Percentage Change,Median House Rent (Per Week),Median Apartment Price (2020),Median Apartment Rent (Per Week),Public Housing Percentage,Avg. Years Held,Time To Cbd (Public Transport) [Town Hall St],Time To Cbd (Driving) [Town Hall St]
645000,2018-09-21,Ambarvale,1,4,2,850,House,7374,28912,1.5,160.5,45.75,7500.0,540000.0,650000.0,20.37,380.0,360000.0,330.0,18.0,16.2,90.0,55.0
3950000,2018-09-22,Five Dock,6,5,2,568,House,9356,45552,1.5,160.5,7.69,10000.0,1700000.0,2000000.0,17.65,760.0,845000.0,590.0,5.0,16.1,40.0,20.0
2795000,2018-09-22,Little Bay,2,4,2,735,House,4477,48360,1.5,160.5,13.55,4500.0,1750000.0,2200000.0,25.71,1050.0,950000.0,650.0,9.0,11.6,50.0,25.0
1138000,2018-09-22,Erskineville,1,2,0,129,House,8014,71812,1.5,160.5,4.66,8500.0,1400000.0,1650000.0,17.86,790.0,890000.0,650.0,4.0,12.7,10.0,20.0
3435000,2018-09-26,Cammeray,2,4,1,502,House,7006,72020,1.5,160.5,4.73,7000.0,2200000.0,2500000.0,13.64,1100.0,950000.0,610.0,1.0,14.0,30.0,10.0
1620000,2018-09-26,Cherrybrook,2,5,3,720,House,18765,39936,1.5,160.5,21.99,19000.0,1500000.0,1800000.0,20.0,750.0,1000000.0,610.0,0.0,14.4,65.0,35.0
1540000,2018-09-26,Cherrybrook,2,4,2,802,House,18765,39936,1.5,160.5,21.99,19000.0,1500000.0,1800000.0,20.0,750.0,1000000.0,610.0,0.0,14.4,65.0,35.0
1435000,2018-09-26,Cromer,2,3,4,585,House,7592,40144,1.5,160.5,15.89,7750.0,1550000.0,2000000.0,29.03,840.0,725000.0,540.0,1.0,13.0,75.0,40.0
1350000,2018-09-26,Cherrybrook,2,4,6,2226,House,18765,39936,1.5,160.5,21.99,19000.0,1500000.0,1800000.0,20.0,750.0,1000000.0,610.0,0.0,14.4,65.0,35.0
1096740,2018-09-27,Chippendale,1,2,1,90,Apartment,8617,28080,1.5,160.5,2.52,9000.0,1450000.0,1600000.0,10.34,950.0,745000.0,650.0,6.0,14.1,10.0,10.0
1045000,2018-09-27,Willoughby,2,3,2,140,Apartment,6540,55692,1.5,160.5,6.53,6600.0,2350000.0,2900000.0,23.4,1025.0,925000.0,540.0,1.0,11.5,20.0,15.0
685000,2018-09-27,Wattle Grove,1,3,1,352,House,8952,44096,1.5,160.5,26.82,9000.0,800000.0,890000.0,11.25,525.0,725000.0,485.0,1.0,12.6,70.0,40.0
2380000,2018-09-28,Artarmon,2,4,2,697,House,9523,53456,1.5,160.5,6.34,10000.0,2500000.0,2950000.0,18.0,1050.0,900000.0,595.0,5.0,15.2,20.0,15.0
1080000,2018-09-28,Glenwood,2,4,2,552,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
1020000,2018-09-28,Auburn,2,3,3,563,House,37366,22568,1.5,160.5,16.83,37500.0,825000.0,950000.0,15.15,500.0,575000.0,440.0,4.0,13.9,30.0,25.0
775000,2018-09-28,Wattle Grove,2,3,2,410,House,8952,44096,1.5,160.5,26.82,9000.0,800000.0,890000.0,11.25,525.0,725000.0,485.0,1.0,12.6,70.0,40.0
735000,2018-09-28,Glenwood,2,4,2,519,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
4040000,2018-09-29,Roseville,3,4,4,1226,House,10082,51896,1.5,160.5,9.54,10500.0,2500000.0,2900000.0,16.0,1100.0,925000.0,605.0,0.0,15.3,22.0,25.0
780000,2018-10-01,St Clair,2,3,4,800,House,19897,38896,1.5,171.9,39.76,20000.0,675000.0,775000.0,14.81,445.0,590000.0,330.0,1.0,12.6,80.0,45.0
2600000,2018-10-02,Lidcombe,2,4,2,512,House,19627,27248,1.5,171.9,14.99,20000.0,1000000.0,1250000.0,25.0,555.0,675000.0,510.0,3.0,13.4,25.0,30.0
847000,2018-10-02,Middleton Grange,2,4,2,402,House,5177,44044,1.5,171.9,34.32,5250.0,775000.0,890000.0,14.84,545.0,725000.0,500.0,12.0,4.7,100.0,45.0
3600000,2018-10-03,Watsons Bay,2,3,2,464,House,850,54184,1.5,169.8,7.21,1000.0,4700000.0,5500000.0,17.02,637.5,1300000.0,1400.0,1.0,12.3,35.0,25.0
3400000,2018-10-03,Burwood,1,4,2,1373,House,16030,24856,1.5,169.8,9.9,16500.0,1900000.0,2150000.0,13.16,700.0,790000.0,580.0,3.0,14.2,15.0,25.0
2750000,2018-10-03,Manly,2,2,2,166,Apartment,15866,66560,1.5,169.8,10.17,16500.0,2900000.0,3200000.0,10.34,1450.0,1350000.0,750.0,3.0,13.2,45.0,50.0
2090000,2018-10-03,Bexley North,3,5,2,695,House,4097,31876,1.5,169.8,12.24,4250.0,1150000.0,1400000.0,21.74,610.0,580000.0,485.0,7.0,18.3,45.0,35.0
1850000,2018-10-04,Belrose,4,6,2,911,House,8780,39728,1.5,169.8,15.92,9000.0,1550000.0,1800000.0,16.13,975.0,570000.0,470.0,0.0,14.6,50.0,30.0
412500,2018-10-04,Bankstown,1,2,1,94,Apartment,32113,23556,1.5,169.8,17.61,34000.0,890000.0,1050000.0,17.98,525.0,490000.0,420.0,8.0,10.6,30.0,35.0
1600000,2018-10-05,Wahroonga,3,3,2,1276,House,17371,47424,1.5,169.8,17.9,17500.0,2050000.0,2300000.0,12.2,875.0,850000.0,570.0,0.0,11.9,40.0,35.0
1127500,2018-10-05,Lugarno,2,4,2,569,House,5606,40768,1.5,169.8,20.0,5750.0,1200000.0,1500000.0,25.0,600.0,725000.0,500.0,2.0,15.6,60.0,35.0
2150000,2018-10-07,Greenacre,3,4,2,607,House,24373,22672,1.5,166.6,14.61,24500.0,910000.0,1100000.0,20.88,580.0,590000.0,445.0,12.0,13.3,50.0,30.0
1360000,2018-10-07,Rozelle,2,2,1,134,Apartment,8725,75764,1.5,166.6,3.3,9000.0,1700000.0,2000000.0,17.65,815.0,1150000.0,595.0,2.0,11.3,15.0,10.0
667500,2018-10-07,Ruse,2,4,2,715,House,5584,36764,1.5,166.6,41.01,5750.0,600000.0,700000.0,16.67,425.0,725000.0,350.0,2.0,13.5,85.0,55.0
607000,2018-10-07,Rooty Hill,1,3,2,547,House,14704,33176,1.5,166.6,35.32,15000.0,660000.0,750000.0,13.64,430.0,570000.0,435.0,4.0,14.0,50.0,45.0
955000,2018-10-08,Cherrybrook,2,3,2,229,House,18765,39936,1.5,166.6,21.99,19000.0,1500000.0,1800000.0,20.0,750.0,1000000.0,610.0,0.0,14.4,65.0,35.0
540000,2018-10-10,Ambarvale,1,4,2,663,House,7374,28912,1.5,160.5,45.75,7500.0,540000.0,650000.0,20.37,380.0,360000.0,330.0,18.0,16.2,90.0,55.0
2770000,2018-10-11,Maroubra,3,5,3,670,House,30688,40248,1.5,160.5,9.52,31000.0,1900000.0,2300000.0,21.05,910.0,850000.0,610.0,10.0,12.5,40.0,20.0
2226000,2018-10-11,Ashbury,3,4,2,595,House,3329,38636,1.5,160.5,9.41,3500.0,1450000.0,1750000.0,20.69,750.0,725000.0,500.0,0.0,17.8,40.0,20.0
1750000,2018-10-11,Summer Hill,2,3,1,304,House,7311,51636,1.5,160.5,7.42,7750.0,1700000.0,2100000.0,23.53,770.0,770000.0,475.0,1.0,15.2,30.0,20.0
1665000,2018-10-11,Sans Souci,1,3,2,519,House,10304,37336,1.5,160.5,15.92,10500.0,1450000.0,1700000.0,17.24,690.0,760000.0,495.0,3.0,12.7,50.0,30.0
1640000,2018-10-11,Earlwood,2,4,2,716,House,17741,35412,1.5,160.5,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
1560000,2018-10-11,Sans Souci,1,3,2,549,House,10304,37336,1.5,160.5,15.92,10500.0,1450000.0,1700000.0,17.24,690.0,760000.0,495.0,3.0,12.7,50.0,30.0
1201000,2018-10-11,Epping,2,3,2,809,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
1170000,2018-10-11,Smithfield,1,2,2,910,House,11972,23764,1.5,160.5,25.19,12250.0,710000.0,840000.0,18.31,450.0,600000.0,380.0,9.0,15.3,70.0,40.0
905000,2018-10-11,Redfern,1,2,0,57,House,13213,51532,1.5,160.5,3.12,13500.0,1400000.0,1800000.0,28.57,850.0,970000.0,640.0,21.0,12.9,10.0,5.0
1621000,2018-10-12,Miranda,2,5,3,872,House,15284,38272,1.5,154.2,20.95,15500.0,1150000.0,1400000.0,21.74,715.0,650000.0,490.0,6.0,11.5,45.0,40.0
972000,2018-10-12,Pemulwuy,3,4,2,329,House,5009,52832,1.5,154.2,26.91,5100.0,850000.0,1050000.0,23.53,640.0,570000.0,440.0,0.0,7.4,80.0,40.0
915000,2018-10-12,Kellyville,2,3,2,750,House,27971,46228,1.5,154.2,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
1600000,2018-10-13,Cherrybrook,3,4,2,812,House,18765,39936,1.5,160.5,21.99,19000.0,1500000.0,1800000.0,20.0,750.0,1000000.0,610.0,0.0,14.4,65.0,35.0
1420000,2018-10-13,Sans Souci,1,3,2,475,House,10304,37336,1.5,160.5,15.92,10500.0,1450000.0,1700000.0,17.24,690.0,760000.0,495.0,3.0,12.7,50.0,30.0
733000,2018-10-13,Auburn,1,3,1,399,House,37366,22568,1.5,160.5,16.83,37500.0,825000.0,950000.0,15.15,500.0,575000.0,440.0,4.0,13.9,30.0,25.0
1630000,2018-10-15,Terrey Hills,2,4,1,696,House,3041,42484,1.5,160.5,19.32,3100.0,1650000.0,2200000.0,33.33,950.0,725000.0,500.0,0.0,13.4,60.0,40.0
950000,2018-10-15,Glenwood,2,5,2,579,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
650000,2018-10-15,Smithfield,1,5,1,670,House,11972,23764,1.5,160.5,25.19,12250.0,710000.0,840000.0,18.31,450.0,600000.0,380.0,9.0,15.3,70.0,40.0
608000,2018-10-15,Rosemeadow,1,3,2,702,House,7862,32864,1.5,160.5,46.98,8000.0,550000.0,690000.0,25.45,400.0,440000.0,330.0,11.0,12.7,105.0,60.0
4650000,2018-10-16,Lindfield,5,6,2,930,House,9791,51064,1.5,160.5,10.35,10000.0,2850000.0,3150000.0,10.53,1000.0,1000000.0,620.0,0.0,13.2,35.0,25.0
2310000,2018-10-17,Chatswood,2,4,2,696,House,24913,38324,1.5,160.5,8.15,26500.0,2200000.0,2550000.0,15.91,925.0,1000000.0,615.0,1.0,15.2,25.0,20.0
751000,2018-10-17,Asquith,2,2,1,178,House,3376,40924,1.5,160.5,21.32,3500.0,1100000.0,1400000.0,27.27,590.0,625000.0,510.0,1.0,15.5,50.0,40.0
530000,2018-10-17,Ambarvale,1,3,2,685,House,7374,28912,1.5,160.5,45.75,7500.0,540000.0,650000.0,20.37,380.0,360000.0,330.0,18.0,16.2,90.0,55.0
2720000,2018-10-18,Balmain,3,4,0,295,House,10453,69784,1.5,160.5,2.81,10500.0,1900000.0,2200000.0,15.79,890.0,1000000.0,650.0,6.0,12.3,15.0,15.0
1300000,2018-10-18,Five Dock,1,2,2,373,House,9356,45552,1.5,160.5,7.69,10000.0,1700000.0,2000000.0,17.65,760.0,845000.0,590.0,5.0,16.1,40.0,20.0
1085000,2018-10-18,Glenwood,3,4,2,550,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
1950000,2018-10-19,Maroubra,2,3,1,272,House,30688,40248,1.5,160.5,9.52,31000.0,1900000.0,2300000.0,21.05,910.0,850000.0,610.0,10.0,12.5,40.0,20.0
1015000,2018-10-19,Earlwood,1,3,1,424,House,17741,35412,1.5,160.5,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
715000,2018-10-19,Auburn,1,3,2,480,House,37366,22568,1.5,160.5,16.83,37500.0,825000.0,950000.0,15.15,500.0,575000.0,440.0,4.0,13.9,30.0,25.0
610000,2018-10-19,Ambarvale,2,4,2,679,House,7374,28912,1.5,160.5,45.75,7500.0,540000.0,650000.0,20.37,380.0,360000.0,330.0,18.0,16.2,90.0,55.0
520000,2018-10-19,Ambarvale,1,3,1,612,House,7374,28912,1.5,160.5,45.75,7500.0,540000.0,650000.0,20.37,380.0,360000.0,330.0,18.0,16.2,90.0,55.0
3070000,2018-10-20,Taren Point,2,4,3,1189,House,1734,36296,1.5,160.5,18.73,1800.0,1400000.0,1800000.0,28.57,920.0,990000.0,500.0,0.0,22.7,55.0,30.0
2480000,2018-10-20,Five Dock,2,3,3,695,House,9356,45552,1.5,160.5,7.69,10000.0,1700000.0,2000000.0,17.65,760.0,845000.0,590.0,5.0,16.1,40.0,20.0
2000000,2018-10-20,Kingsgrove,3,5,4,686,House,12446,30576,1.5,160.5,13.14,12500.0,1200000.0,1500000.0,25.0,610.0,620000.0,470.0,6.0,18.2,30.0,30.0
586000,2018-10-20,Smithfield,1,3,3,550,House,11972,23764,1.5,160.5,25.19,12250.0,710000.0,840000.0,18.31,450.0,600000.0,380.0,9.0,15.3,70.0,40.0
1550000,2018-10-22,Maroubra,2,4,3,363,House,30688,40248,1.5,160.5,9.52,31000.0,1900000.0,2300000.0,21.05,910.0,850000.0,610.0,10.0,12.5,40.0,20.0
650000,2018-10-22,St Marys,2,4,1,696,House,12195,32760,1.5,160.5,42.31,12250.0,585000.0,720000.0,23.08,370.0,445000.0,360.0,8.0,12.0,60.0,50.0
1170000,2018-10-23,Asquith,2,5,3,586,House,3376,40924,1.5,160.5,21.32,3500.0,1100000.0,1400000.0,27.27,590.0,625000.0,510.0,1.0,15.5,50.0,40.0
1562000,2018-10-24,Five Dock,1,2,2,316,House,9356,45552,1.5,160.5,7.69,10000.0,1700000.0,2000000.0,17.65,760.0,845000.0,590.0,5.0,16.1,40.0,20.0
500000,2018-10-24,Rosemeadow,1,3,1,384,House,7862,32864,1.5,160.5,46.98,8000.0,550000.0,690000.0,25.45,400.0,440000.0,330.0,11.0,12.7,105.0,60.0
1745000,2018-10-25,Cromer,3,5,2,530,House,7592,40144,1.5,160.5,15.89,7750.0,1550000.0,2000000.0,29.03,840.0,725000.0,540.0,1.0,13.0,75.0,40.0
1600000,2018-10-25,Kogarah,3,4,3,430,House,15124,34996,1.5,160.5,13.34,15500.0,1150000.0,1400000.0,21.74,600.0,620000.0,470.0,1.0,17.2,22.0,25.0
527000,2018-10-25,St Marys,2,3,2,110,House,12195,32760,1.5,160.5,42.31,12250.0,585000.0,720000.0,23.08,370.0,445000.0,360.0,8.0,12.0,60.0,50.0
2125000,2018-10-26,Little Bay,2,4,2,450,House,4477,48360,1.5,160.5,13.55,4500.0,1750000.0,2200000.0,25.71,1050.0,950000.0,650.0,9.0,11.6,50.0,25.0
1580000,2018-10-26,Chatswood,2,4,1,599,House,24913,38324,1.5,160.5,8.15,26500.0,2200000.0,2550000.0,15.91,925.0,1000000.0,615.0,1.0,15.2,25.0,20.0
510000,2018-10-26,St Marys,2,3,1,202,House,12195,32760,1.5,160.5,42.31,12250.0,585000.0,720000.0,23.08,370.0,445000.0,360.0,8.0,12.0,60.0,50.0
2650000,2018-10-27,Cammeray,3,3,1,342,House,7006,72020,1.5,160.5,4.73,7000.0,2200000.0,2500000.0,13.64,1100.0,950000.0,610.0,1.0,14.0,30.0,10.0
2335000,2018-10-27,Epping,4,5,2,730,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
1805000,2018-10-27,Epping,2,4,2,739,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
1775000,2018-10-27,Epping,1,3,3,766,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
1452000,2018-10-27,Epping,2,4,2,568,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
1280000,2018-10-27,Kogarah,1,3,1,494,House,15124,34996,1.5,160.5,13.34,15500.0,1150000.0,1400000.0,21.74,600.0,620000.0,470.0,1.0,17.2,22.0,25.0
1165000,2018-10-27,Summer Hill,1,2,0,167,House,7311,51636,1.5,160.5,7.42,7750.0,1700000.0,2100000.0,23.53,770.0,770000.0,475.0,1.0,15.2,30.0,20.0
1205000,2018-10-29,West Ryde,2,4,1,366,House,13394,38584,1.5,160.5,13.34,13500.0,1500000.0,1750000.0,16.67,610.0,630000.0,410.0,4.0,14.2,30.0,25.0
537000,2018-10-29,St Marys,0,0,0,549,Land,12195,32760,1.5,160.5,42.31,12250.0,585000.0,720000.0,23.08,370.0,445000.0,360.0,8.0,12.0,60.0,50.0
1410000,2018-10-30,Glenwood,3,4,2,574,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
1022000,2018-10-30,Glenwood,2,4,2,568,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
740000,2018-10-30,Richmond,2,5,0,561,House,5482,32812,1.5,160.5,50.79,5500.0,625000.0,750000.0,20.0,425.0,445000.0,365.0,5.0,10.4,90.0,55.0
775000,2018-11-01,Punchbowl,2,4,1,205,House,20236,22048,1.5,171.9,16.27,20500.0,830000.0,970000.0,16.87,530.0,430000.0,375.0,7.0,16.5,35.0,30.0
2400000,2018-11-05,Wahroonga,0,0,0,1001,Land,17371,47424,1.5,169.8,17.9,17500.0,2050000.0,2300000.0,12.2,875.0,850000.0,570.0,0.0,11.9,40.0,35.0
1615000,2018-11-05,Turramurra,1,3,2,1061,House,11919,49920,1.5,169.8,16.36,12000.0,2000000.0,2400000.0,20.0,920.0,860000.0,580.0,0.0,12.4,35.0,35.0
1700000,2018-11-07,Turramurra,2,4,3,1056,House,11919,49920,1.5,166.6,16.36,12000.0,2000000.0,2400000.0,20.0,920.0,860000.0,580.0,0.0,12.4,35.0,35.0
602000,2018-11-07,Ruse,1,3,2,613,House,5584,36764,1.5,166.6,41.01,5750.0,600000.0,700000.0,16.67,425.0,725000.0,350.0,2.0,13.5,85.0,55.0
1340000,2018-11-08,Westmead,1,3,2,660,House,16309,40040,1.5,166.6,21.55,16500.0,1100000.0,1500000.0,36.36,485.0,565000.0,445.0,8.0,17.8,35.0,35.0
1045000,2018-11-08,Colyton,2,6,6,525,House,8439,32292,1.5,166.6,39.3,8500.0,590000.0,1500000.0,-100.0,390.0,505000.0,330.0,3.0,14.6,90.0,45.0
670000,2018-11-08,Ruse,2,4,2,613,House,5584,36764,1.5,166.6,41.01,5750.0,600000.0,700000.0,16.67,425.0,725000.0,350.0,2.0,13.5,85.0,55.0
1399000,2018-11-10,Earlwood,1,3,4,578,House,17741,35412,1.5,160.5,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
875000,2018-11-12,Jannali,2,3,2,198,House,6184,40560,1.5,154.2,21.53,6250.0,1050000.0,1300000.0,23.81,610.0,620000.0,465.0,8.0,13.7,35.0,45.0
662000,2018-11-12,Miranda,2,2,1,146,Apartment,15284,38272,1.5,154.2,20.95,15500.0,1150000.0,1400000.0,21.74,715.0,650000.0,490.0,6.0,11.5,45.0,40.0
1320000,2018-11-13,Epping,2,4,2,1069,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
577000,2018-11-13,St Marys,1,3,1,601,House,12195,32760,1.5,160.5,42.31,12250.0,585000.0,720000.0,23.08,370.0,445000.0,360.0,8.0,12.0,60.0,50.0
1638000,2018-11-14,Chatswood,2,2,1,125,Apartment,24913,38324,1.5,160.5,8.15,26500.0,2200000.0,2550000.0,15.91,925.0,1000000.0,615.0,1.0,15.2,25.0,20.0
1660000,2018-11-15,Lindfield,3,4,2,853,House,9791,51064,1.5,160.5,10.35,10000.0,2850000.0,3150000.0,10.53,1000.0,1000000.0,620.0,0.0,13.2,35.0,25.0
910500,2018-11-15,Schofields,3,5,2,386,House,4983,42744,1.5,160.5,35.82,5250.0,800000.0,900000.0,12.5,555.0,650000.0,500.0,0.0,8.0,55.0,45.0
725000,2018-11-15,Schofields,2,4,1,538,House,4983,42744,1.5,160.5,35.82,5250.0,800000.0,900000.0,12.5,555.0,650000.0,500.0,0.0,8.0,55.0,45.0
715000,2018-11-15,Cabramatta,1,3,1,556,House,21783,20644,1.5,160.5,25.6,22000.0,850000.0,1000000.0,17.65,420.0,400000.0,340.0,4.0,12.3,55.0,45.0
640000,2018-11-15,Queenscliff,1,2,1,84,Apartment,3376,67028,1.5,160.5,11.5,3500.0,2600000.0,3100000.0,19.23,890.0,965000.0,670.0,0.0,13.0,55.0,35.0
2000000,2018-11-16,Maroubra,1,3,2,670,House,30688,40248,1.5,160.5,9.52,31000.0,1900000.0,2300000.0,21.05,910.0,850000.0,610.0,10.0,12.5,40.0,20.0
1200000,2018-11-16,Earlwood,1,3,2,573,House,17741,35412,1.5,160.5,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
650000,2018-11-16,Richmond,2,4,4,587,House,5482,32812,1.5,160.5,50.79,5500.0,625000.0,750000.0,20.0,425.0,445000.0,365.0,5.0,10.4,90.0,55.0
2410000,2018-11-17,Earlwood,2,3,4,836,House,17741,35412,1.5,160.5,9.84,18500.0,1400000.0,1700000.0,21.43,690.0,775000.0,515.0,1.0,13.8,45.0,25.0
1800000,2018-11-17,Maroubra,1,3,2,430,House,30688,40248,1.5,160.5,9.52,31000.0,1900000.0,2300000.0,21.05,910.0,850000.0,610.0,10.0,12.5,40.0,20.0
1710000,2018-11-17,Epping,1,5,2,980,House,23688,37024,1.5,160.5,15.95,25000.0,1650000.0,1900000.0,15.15,700.0,790000.0,550.0,1.0,14.7,50.0,30.0
753000,2018-11-17,Glenwood,2,3,1,579,House,16130,40820,1.5,160.5,29.09,16250.0,990000.0,1200000.0,21.21,600.0,725000.0,500.0,0.0,11.4,60.0,40.0
710000,2018-11-17,Chippendale,1,1,1,125,Apartment,8617,28080,1.5,160.5,2.52,9000.0,1450000.0,1600000.0,10.34,950.0,745000.0,650.0,6.0,14.1,10.0,10.0
2431000,2018-11-19,Belmore,6,10,2,645,Apartment,12718,26208,1.5,160.5,12.8,13000.0,1000000.0,1300000.0,30.0,575.0,540000.0,390.0,5.0,16.1,30.0,25.0
811000,2018-11-20,Schofields,2,4,2,330,House,4983,42744,1.5,160.5,35.82,5250.0,800000.0,900000.0,12.5,555.0,650000.0,500.0,0.0,8.0,55.0,45.0
3300000,2018-11-21,Lilli Pilli,4,5,2,1220,House,1390,51636,1.5,160.5,24.05,1500.0,2200000.0,2700000.0,22.73,900.0,725000.0,500.0,0.0,12.5,75.0,40.0
1042000,2018-11-21,Chatswood,1,1,1,84,Apartment,24913,38324,1.5,160.5,8.15,26500.0,2200000.0,2550000.0,15.91,925.0,1000000.0,615.0,1.0,15.2,25.0,20.0
565000,2018-11-21,West Ryde,1,2,1,238,Apartment,13394,38584,1.5,160.5,13.34,13500.0,1500000.0,1750000.0,16.67,610.0,630000.0,410.0,4.0,14.2,30.0,25.0
3560000,2018-11-23,Roseville,3,5,2,800,House,10082,51896,1.5,160.5,9.54,10500.0,2500000.0,2900000.0,16.0,1100.0,925000.0,605.0,0.0,15.3,22.0,25.0
1650000,2018-11-23,Terrey Hills,3,6,3,736,House,3041,42484,1.5,160.5,19.32,3100.0,1650000.0,2200000.0,33.33,950.0,725000.0,500.0,0.0,13.4,60.0,40.0
1650000,2018-11-23,Kogarah,3,4,4,698,House,15124,34996,1.5,160.5,13.34,15500.0,1150000.0,1400000.0,21.74,600.0,620000.0,470.0,1.0,17.2,22.0,25.0
1340000,2018-11-23,Balmain,1,3,0,103,House,10453,69784,1.5,160.5,2.81,10500.0,1900000.0,2200000.0,15.79,890.0,1000000.0,650.0,6.0,12.3,15.0,15.0
1080000,2018-11-23,Balmain,1,2,0,86,House,10453,69784,1.5,160.5,2.81,10500.0,1900000.0,2200000.0,15.79,890.0,1000000.0,650.0,6.0,12.3,15.0,15.0
692500,2018-11-23,Marayong,2,3,1,562,House,7706,30992,1.5,160.5,32.22,7750.0,640000.0,775000.0,21.09,405.0,725000.0,390.0,12.0,13.4,50.0,40.0
460000,2018-11-23,West Ryde,1,1,1,64,Apartment,13394,38584,1.5,160.5,13.34,13500.0,1500000.0,1750000.0,16.67,610.0,630000.0,410.0,4.0,14.2,30.0,25.0
2000000,2018-11-24,Maroubra,2,3,2,380,House,30688,40248,1.5,160.5,9.52,31000.0,1900000.0,2300000.0,21.05,910.0,850000.0,610.0,10.0,12.5,40.0,20.0
1100000,2018-11-24,Asquith,2,4,2,505,House,3376,40924,1.5,160.5,21.32,3500.0,1100000.0,1400000.0,27.27,590.0,625000.0,510.0,1.0,15.5,50.0,40.0
505000,2018-11-24,Marayong,1,3,2,619,House,7706,30992,1.5,160.5,32.22,7750.0,640000.0,775000.0,21.09,405.0,725000.0,390.0,12.0,13.4,50.0,40.0
2985000,2018-11-26,Chatswood,1,3,2,841,House,24913,38324,1.5,160.5,8.15,26500.0,2200000.0,2550000.0,15.91,925.0,1000000.0,615.0,1.0,15.2,25.0,20.0
1345000,2018-11-26,Cromer,1,4,3,556,House,7592,40144,1.5,160.5,15.89,7750.0,1550000.0,2000000.0,29.03,840.0,725000.0,540.0,1.0,13.0,75.0,40.0
1150000,2018-11-26,Erskine Park,3,6,2,690,House,6436,40612,1.5,160.5,38.85,6500.0,720000.0,850000.0,18.06,430.0,725000.0,500.0,1.0,13.7,90.0,45.0
945000,2018-11-26,Northmead,1,3,2,618,House,11215,40924,1.5,160.5,21.97,11250.0,970000.0,1200000.0,23.71,505.0,590000.0,435.0,6.0,12.8,55.0,35.0
860000,2018-11-26,Queenscliff,1,2,1,91,Apartment,3376,67028,1.5,160.5,11.5,3500.0,2600000.0,3100000.0,19.23,890.0,965000.0,670.0,0.0,13.0,55.0,35.0
605000,2018-11-26,Emu Plains,1,3,2,645,House,8421,37388,1.5,160.5,52.26,8500.0,720000.0,810000.0,12.5,470.0,675000.0,440.0,3.0,14.1,65.0,55.0
600000,2018-11-26,Ambarvale,1,3,1,602,House,7374,28912,1.5,160.5,45.75,7500.0,540000.0,650000.0,20.37,380.0,360000.0,330.0,18.0,16.2,90.0,55.0
887500,2018-11-27,Northmead,2,3,0,558,House,11215,40924,1.5,160.5,21.97,11250.0,970000.0,1200000.0,23.71,505.0,590000.0,435.0,6.0,12.8,55.0,35.0
676000,2018-11-27,Schofields,2,5,1,666,House,4983,42744,1.5,160.5,35.82,5250.0,800000.0,900000.0,12.5,555.0,650000.0,500.0,0.0,8.0,55.0,45.0
1690000,2018-11-28,Kellyville,2,4,3,937,House,27971,46228,1.5,160.5,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
